complaint_id,nps_score,nps_segment,product,date_received,submitted_via,company_response_to_consumer,timely_response
1296984,4,Detractor,Personal loan,03/23/2015,Web,Closed with explanation,Yes
1315092,6,Detractor,Personal loan,04/03/2015,Web,Closed with explanation,Yes
1295165,7,Passive,Mortgage,03/23/2015,Web,Closed with non-monetary relief,Yes
1315112,8,Passive,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1305069,10,Promoter,Credit card or prepaid card,03/27/2015,Web,Closed with non-monetary relief,Yes
1295166,7,Passive,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1315122,9,Promoter,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1315151,5,Detractor,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1315054,7,Passive,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1315159,6,Detractor,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1295548,8,Passive,Personal loan,03/23/2015,Web,Closed with monetary relief,Yes
1295198,8,Passive,Credit card or prepaid card,03/23/2015,Web,Closed with explanation,Yes
1295554,9,Promoter,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1305128,7,Passive,Credit card or prepaid card,03/27/2015,Web,Closed with explanation,Yes
1295558,8,Passive,Credit card or prepaid card,03/23/2015,Web,Closed with explanation,Yes
1295563,8,Passive,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1304028,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1295559,6,Detractor,Credit card or prepaid card,03/23/2015,Web,Closed with explanation,Yes
1315203,6,Detractor,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1315212,7,Passive,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1315214,6,Detractor,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1305040,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1295599,8,Passive,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1295616,7,Passive,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1305174,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1305182,7,Passive,Personal loan,03/27/2015,Web,Closed with explanation,Yes
1305194,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1314369,6,Detractor,Checking or savings account,04/03/2015,Web,Closed with explanation,Yes
1303905,10,Promoter,Credit card or prepaid card,03/27/2015,Web,Closed with monetary relief,Yes
1315264,9,Promoter,Credit card or prepaid card,04/03/2015,Web,Closed with monetary relief,Yes
1295533,10,Promoter,Mortgage,03/23/2015,Web,Closed with non-monetary relief,Yes
1315268,10,Promoter,Credit card or prepaid card,04/03/2015,Web,Closed with non-monetary relief,Yes
1295662,8,Passive,Mortgage,03/23/2015,Web,Closed,Yes
1305242,9,Promoter,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1315293,7,Passive,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1305250,6,Detractor,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1314423,6,Detractor,Student loan,04/03/2015,Web,Closed with explanation,Yes
1315315,6,Detractor,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1315321,8,Passive,Checking or savings account,04/03/2015,Web,Closed with explanation,Yes
1295742,10,Promoter,Mortgage,03/23/2015,Web,Closed with non-monetary relief,Yes
1295132,10,Promoter,Checking or savings account,03/23/2015,Web,Closed with monetary relief,Yes
1305746,8,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1315350,8,Passive,Student loan,04/03/2015,Web,Closed with explanation,Yes
1295778,8,Passive,Credit card or prepaid card,03/23/2015,Web,Closed with monetary relief,Yes
1305244,7,Passive,Checking or savings account,03/27/2015,Web,Closed with explanation,Yes
1315361,8,Passive,Credit card or prepaid card,04/03/2015,Web,Closed with monetary relief,Yes
1305306,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1314370,7,Passive,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1315378,8,Passive,Checking or savings account,04/03/2015,Web,Closed with explanation,Yes
1295809,9,Promoter,Student loan,03/23/2015,Web,Closed with non-monetary relief,Yes
1305325,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1315420,10,Promoter,Checking or savings account,04/03/2015,Web,Closed with monetary relief,Yes
1305339,8,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1295848,9,Promoter,Mortgage,03/23/2015,Web,Closed with non-monetary relief,Yes
1305350,8,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1315446,7,Passive,Personal loan,04/03/2015,Web,Closed with monetary relief,Yes
1314526,7,Passive,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1305373,6,Detractor,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1305395,9,Promoter,Mortgage,03/27/2015,Web,Closed with monetary relief,Yes
1315502,7,Passive,Student loan,04/03/2015,Web,Closed with explanation,Yes
1305404,8,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1295922,7,Passive,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1315506,6,Detractor,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1315525,5,Detractor,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1305364,9,Promoter,Personal loan,03/27/2015,Web,Closed with monetary relief,Yes
1303938,6,Detractor,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1303939,10,Promoter,Mortgage,03/27/2015,Web,Closed with monetary relief,Yes
1305443,7,Passive,Credit card or prepaid card,03/27/2015,Web,Closed with explanation,Yes
1315561,8,Passive,Personal loan,04/03/2015,Web,Closed with explanation,Yes
1295975,10,Promoter,Personal loan,03/23/2015,Web,Closed with monetary relief,Yes
1315563,8,Passive,Personal loan,04/03/2015,Web,Closed with explanation,Yes
1305447,7,Passive,Personal loan,03/27/2015,Web,Closed with explanation,Yes
1305453,7,Passive,Checking or savings account,03/27/2015,Web,Closed with explanation,Yes
1315580,6,Detractor,Checking or savings account,04/03/2015,Web,Closed with explanation,Yes
1315581,7,Passive,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1303909,6,Detractor,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1315595,9,Promoter,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1305477,7,Passive,Credit card or prepaid card,03/27/2015,Web,Closed with explanation,Yes
1303981,7,Passive,Credit card or prepaid card,03/27/2015,Web,Closed with explanation,Yes
1305503,7,Passive,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1305518,5,Detractor,Mortgage,03/27/2015,Web,Closed with explanation,Yes
1314447,7,Passive,Personal loan,04/03/2015,Web,Closed with explanation,Yes
1305869,8,Passive,Student loan,03/28/2015,Web,Closed with explanation,Yes
1305870,7,Passive,Student loan,03/28/2015,Web,Closed with explanation,Yes
1305878,5,Detractor,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1296107,7,Passive,Student loan,03/23/2015,Web,Closed with explanation,Yes
1305885,7,Passive,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1305831,6,Detractor,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1305887,7,Passive,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1316343,10,Promoter,Credit card or prepaid card,04/03/2015,Web,Closed with non-monetary relief,Yes
1305896,6,Detractor,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1315308,6,Detractor,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1315708,10,Promoter,Checking or savings account,04/03/2015,Web,Closed with non-monetary relief,Yes
1305781,6,Detractor,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1306130,8,Passive,Student loan,03/28/2015,Web,Closed with explanation,Yes
1315732,8,Passive,Student loan,04/03/2015,Web,Closed with explanation,Yes
1305793,6,Detractor,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1305813,8,Passive,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1296153,7,Passive,Personal loan,03/23/2015,Web,Closed with explanation,Yes
1306098,8,Passive,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1296164,7,Passive,Credit card or prepaid card,03/23/2015,Web,Closed with explanation,Yes
1314454,8,Passive,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1305773,8,Passive,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1314480,7,Passive,Credit card or prepaid card,04/03/2015,Web,Closed with monetary relief,Yes
1305816,8,Passive,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1315763,8,Passive,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1314390,8,Passive,Checking or savings account,04/03/2015,Web,Closed,Yes
1314448,9,Promoter,Personal loan,04/03/2015,Web,Closed with non-monetary relief,Yes
1295120,7,Passive,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1295191,7,Passive,Personal loan,03/23/2015,Web,Closed with explanation,Yes
1305933,8,Passive,Checking or savings account,03/28/2015,Web,Closed with explanation,Yes
1296195,7,Passive,Checking or savings account,03/23/2015,Web,Closed with explanation,Yes
1314449,8,Passive,Personal loan,04/03/2015,Web,Closed with explanation,Yes
1305939,6,Detractor,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1315801,7,Passive,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1314525,7,Passive,Mortgage,04/03/2015,Web,Closed with non-monetary relief,Yes
1305828,3,Detractor,Mortgage,03/28/2015,Web,Closed with explanation,No
1315832,6,Detractor,Credit card or prepaid card,04/03/2015,Web,Closed with explanation,Yes
1305959,8,Passive,Personal loan,03/28/2015,Web,Closed with non-monetary relief,Yes
1306121,9,Promoter,Checking or savings account,03/28/2015,Web,Closed with explanation,Yes
1305792,8,Passive,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1305986,7,Passive,Checking or savings account,03/28/2015,Web,Closed with explanation,Yes
1315871,7,Passive,Mortgage,04/03/2015,Web,Closed with explanation,Yes
1305989,7,Passive,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1315885,9,Promoter,Personal loan,04/04/2015,Web,Closed with explanation,Yes
1314560,9,Promoter,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1315888,8,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1314281,7,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1315897,7,Passive,Student loan,04/04/2015,Web,Closed with explanation,Yes
1315899,6,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1315900,5,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1306018,8,Passive,Student loan,03/28/2015,Web,Closed with explanation,Yes
1314360,6,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1295231,6,Detractor,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1306021,5,Detractor,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1315912,9,Promoter,Mortgage,04/04/2015,Web,Closed with monetary relief,Yes
1315913,9,Promoter,Checking or savings account,04/04/2015,Web,Closed with monetary relief,Yes
1306024,7,Passive,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1315915,10,Promoter,Credit card or prepaid card,04/04/2015,Web,Closed with monetary relief,Yes
1306029,10,Promoter,Credit card or prepaid card,03/28/2015,Web,Closed with monetary relief,Yes
1314421,9,Promoter,Credit card or prepaid card,04/04/2015,Web,Closed with non-monetary relief,Yes
1306032,5,Detractor,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1314479,8,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1315926,5,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1296307,8,Passive,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1315931,9,Promoter,Student loan,04/04/2015,Web,Closed with explanation,Yes
1315929,8,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1315930,8,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with non-monetary relief,Yes
1306054,6,Detractor,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1306061,10,Promoter,Mortgage,03/28/2015,Web,Closed with non-monetary relief,Yes
1315942,8,Passive,Personal loan,04/04/2015,Web,Closed with explanation,Yes
1315944,9,Promoter,Checking or savings account,04/04/2015,Web,Closed with explanation,Yes
1306066,6,Detractor,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1296327,9,Promoter,Personal loan,03/23/2015,Web,Closed with explanation,Yes
1315946,5,Detractor,Checking or savings account,04/04/2015,Web,Closed with explanation,Yes
1306077,8,Passive,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1306078,6,Detractor,Credit card or prepaid card,03/28/2015,Web,Closed with explanation,Yes
1296346,8,Passive,Credit card or prepaid card,03/23/2015,Web,Closed with explanation,Yes
1315971,8,Passive,Mortgage,04/04/2015,Web,Closed with monetary relief,Yes
1315981,8,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1306097,8,Passive,Mortgage,03/28/2015,Web,Closed with explanation,Yes
1315986,7,Passive,Personal loan,04/04/2015,Web,Closed with explanation,Yes
1306156,7,Passive,Credit card or prepaid card,03/29/2015,Web,Closed with explanation,Yes
1315994,10,Promoter,Checking or savings account,04/04/2015,Web,Closed with monetary relief,Yes
1314598,8,Passive,Checking or savings account,04/04/2015,Web,Closed with explanation,Yes
1314349,8,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1306654,9,Promoter,Credit card or prepaid card,03/29/2015,Web,Closed with monetary relief,Yes
1316007,7,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1314400,8,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1316009,6,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1306228,6,Detractor,Credit card or prepaid card,03/29/2015,Web,Closed with explanation,Yes
1316014,7,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1296383,6,Detractor,Student loan,03/23/2015,Web,Closed with explanation,Yes
1314334,8,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1316016,5,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1316019,7,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1316022,6,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1316026,10,Promoter,Checking or savings account,04/04/2015,Web,Closed with explanation,Yes
1316027,6,Detractor,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1296395,6,Detractor,Mortgage,03/23/2015,Web,Closed with explanation,Yes
1314556,6,Detractor,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1306381,7,Passive,Student loan,03/29/2015,Web,Closed with explanation,Yes
1306181,7,Passive,Checking or savings account,03/29/2015,Web,Closed with explanation,Yes
1316032,8,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1316038,8,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with monetary relief,Yes
1306182,8,Passive,Credit card or prepaid card,03/29/2015,Web,Closed with monetary relief,Yes
1316034,7,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1316035,8,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with monetary relief,Yes
1314444,8,Passive,Personal loan,04/04/2015,Web,Closed with explanation,Yes
1316037,7,Passive,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1314377,8,Passive,Personal loan,04/04/2015,Web,Closed with explanation,Yes
1316041,6,Detractor,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1306250,8,Passive,Checking or savings account,03/29/2015,Web,Closed with explanation,Yes
1306252,6,Detractor,Mortgage,03/29/2015,Web,Closed with explanation,Yes
1306180,8,Passive,Mortgage,03/29/2015,Web,Closed with explanation,Yes
1306161,8,Passive,Mortgage,03/29/2015,Web,Closed with explanation,Yes
1306165,7,Passive,Mortgage,03/29/2015,Web,Closed with explanation,Yes
1316049,6,Detractor,Credit card or prepaid card,04/04/2015,Web,Closed with explanation,Yes
1306255,7,Passive,Mortgage,03/29/2015,Web,Closed with explanation,Yes
1306257,7,Passive,Credit card or prepaid card,03/29/2015,Web,Closed with explanation,Yes
1314632,8,Passive,Mortgage,04/04/2015,Web,Closed with explanation,Yes
1314352,6,Detractor,Checking or savings account,04/04/2015,Web,Closed with explanation,Yes
1306261,6,Detractor,Mortgage,03/29/2015,Web,Closed with explanation,Yes
1316060,9,Promoter,Credit card or prepaid card,04/05/2015,Web,Closed with monetary relief,Yes
1306266,8,Passive,Personal loan,03/29/2015,Web,Closed with explanation,Yes
1314311,7,Passive,Credit card or prepaid card,04/05/2015,Web,Closed with explanation,Yes
1296434,8,Passive,Checking or savings account,03/23/2015,Web,Closed with explanation,Yes
1314524,8,Passive,Mortgage,04/05/2015,Web,Closed with explanation,Yes
1316181,7,Passive,Credit card or prepaid card,04/05/2015,Web,Closed with explanation,Yes
1306376,8,Passive,Credit card or prepaid card,03/29/2015,Web,Closed with explanation,Yes
1306174,9,Promoter,Mortgage,03/29/2015,Web,Closed with monetary relief,Yes
1306175,6,Detractor,Mortgage,03/29/2015,Web,Closed with explanation,Yes
1306283,6,Detractor,Checking or savings account,03/29/2015,Web,Closed with explanation,Yes
1314576,8,Passive,Mortgage,04/05/2015,Web,Closed with non-monetary relief,Yes
1316078,7,Passive,Credit card or prepaid card,04/05/2015,Web,Closed with explanation,Yes
1314408,8,Passive,Checking or savings account,04/05/2015,Web,Closed with monetary relief,Yes
1296450,10,Promoter,Checking or savings account,03/23/2015,Web,Closed with monetary relief,Yes
